Date,Day,ADR Model,ADR Box Color,ADR Confirmation,ADR True,ADR Result,ADR Max Ext,ADR Max Ret,ODR Model,ODR Box Color,ODR Confirmation,ODR True,ODR Result,ODR Max Ext,ODR Max Ret,RDR Model,RDR Box Color,RDR Confirmation,RDR True,RDR Result,RDR Max Extension,RDR Max Ret,Error Checking Notes,,,,,
24-Jun-20,Wednesday,DXP,Green,Long,FALSE,Complete,0.3,-1.3,RX,Red,Short,TRUE,Complete,1.4,0.1,DXP,Red,Short,TRUE,Complete,3.3,0,,,,,,
25-Jun-20,Thursday,DXP,Green,Long,FALSE,Complete,0.3,-1.8,DXP,Red,Long,TRUE,Broken,0.8,-1,UXP,Green,Long,TRUE,Complete,0.7,0,,,,,,
26-Jun-20,Friday,UXP,Red,Long,TRUE,Complete,0.4,-0.4,D,Green,Short,FALSE,Broken,1.5,-2,DXP,Red,Short,TRUE,Complete,0.7,-1.1,,,,,,
29-Jun-20,Monday,DXP,Red,Long,FALSE,Broken,1.2,-1.9,U,Red,Short,FALSE,Broken,0.3,-4.5,UXP,Green,Long,TRUE,Complete,2.5,-0.3,,,,,,
30-Jun-20,Tuesday,UXP,Red,Short,TRUE,Complete,0.2,-0.6,DX,Red,Short,TRUE,Complete,1.7,-1.2,RX,Green,Long,TRUE,Complete,1.1,-1,,,,,,
30-Jun-20,Tuesday,UXP,Red,Short,TRUE,Complete,0.2,-0.6,DX,Red,Short,TRUE,Complete,1.7,-1.2,RX,Green,Long,TRUE,Complete,1.1,-1,,,,,,
1-Jul-20,Wednesday,UXP,Red,Long,TRUE,Complete,0.8,-0.8,UXP,Green,Long,FALSE,Broken,0.4,-2.4,DX,Red,Short,TRUE,Complete,0.7,-1.2,,,,,,
2-Jul-20,Thursday,RC,Green,Long,TRUE,Complete,1,-0.2,UXP,Green,Long,FALSE,Complete,0.2,-1.7,RX,Red,Short,FALSE,Complete,0.4,-1.3,,,,,,
3-Jul-20,Friday,RC,Red,Long,FALSE,Complete,1.6,-2.4,D,Red,Short,TRUE,Complete,1.1,-0.5,DX,Red,Short,FALSE,Broken,1.1,-2.9,,,,,,
6-Jul-20,Monday,UXP,Green,Short,FALSE,Complete,0.7,-2.3,UXP,Green,Short,TRUE,Complete,1,-0.5,DXP,Green,Long,TRUE,Broken,0.8,-0.9,,,,,,
7-Jul-20,Tuesday,UXP,Green,Short,TRUE,Broken,10.7,2.2,DXP,Green,Long,FALSE,Complete,1.5,-2.1,UXP,Green,Long,TRUE,Complete,0.2,-1,,,,,,
8-Jul-20,Wednesday,RC,Green,Long,TRUE,Complete,0.8,-0.7,U,Green,Long,TRUE,Complete,0.7,-1,UXP,Red,Short,FALSE,Broken,1.7,-3,,,,,,
9-Jul-20,Thursday,UXP,Red,Short,TRUE,Broken,2.2,-0.9,DXP,Red,Long,TRUE,Broken,0.4,-0.4,DX,Red,Short,TRUE,Complete,0.6,-0.4,,,,,,
10-Jul-20,Friday,DX,Green,Short,TRUE,Complete,7,0.3,DXP,Green,Long,FALSE,Complete,0.5,-1.9,UXP,Green,Long,TRUE,Complete,1.8,-0.1,,,,,,
13-Jul-20,Monday,UXP,Neutral,Long,TRUE,Complete,0.6,-0.8,RX,Red,Short,TRUE,Complete,1.4,-0.8,U,Red,Long,FALSE,Broken,0.8,-2.8,,,,,,
14-Jul-20,Tuesday,DXP,Red,Short,TRUE,Complete,3,-0.4,D,Red,Long,TRUE,Broken,0.7,-0.5,RX,Green,Long,TRUE,Complete,0.5,0,,,,,,
15-Jul-20,Wednesday,UXP,Red,Neutral,Neutral,Complete,0,0,U,Green,Long,TRUE,Complete,0.7,-0.7,DX,Red,Long,TRUE,Broken,1.8,-0.7,,,,,,
16-Jul-20,Thursday,UXP,Green,Long,FALSE,Complete,2.7,-6.6,DXP,Green,Short,TRUE,Complete,0.8,-0.5,D,Green,Long,FALSE,Broken,0.6,-1.6,,,,,,
17-Jul-20,Friday,RC,Red,Short,TRUE,Complete,2.4,-1.2,DXP,Red,Short,TRUE,Complete,0.2,-0.8,RX,Red,Neutral,Neutral,Complete,0,0,,,,,,
20-Jul-20,Monday,RC,Red,Short,TRUE,Complete,2.1,0.2,DXP,Red,Long,TRUE,Complete,1.2,-0.6,RX,Green,Long,TRUE,Complete,0.8,-0.1,,,,,,
21-Jul-20,Tuesday,UXP,Green,Long,TRUE,Complete,1,-0.4,UXP,Green,Long,TRUE,Complete,10.7,0,UXP,Green,Short,TRUE,Complete,1.3,-0.3,,,,,,
22-Jul-20,Wednesday,DXP,Red,Short,FALSE,Complete,0.4,-2.1,U,Red,Short,TRUE,Broken,1.2,0,DX,Green,Short,FALSE,Broken,0.3,-2.7,,,,,,
23-Jul-20,Thursday,UXP,Red,Long,TRUE,Complete,1.1,-0.7,UXP,Neutral,Long,FALSE,Broken,1.5,-4.4,DXP,Green,Long,FALSE,Broken,2,-4.9,,,,,,
24-Jul-20,Friday,DXP,Green,Long,TRUE,Complete,1.9,-1.9,DX,Green,Long,TRUE,Broken,1.6,-0.3,U,Red,Short,TRUE,Broken,0.6,-1.4,,,,,,
27-Jul-20,Monday,U,Green,Long,TRUE,Complete,0.3,-0.8,D,Red,Long,TRUE,Broken,3.7,-1.2,DX,Red,Long,TRUE,Broken,1.7,0.2,,,,,,
28-Jul-20,Tuesday,UXP,Green,Long,FALSE,Complete,1.3,-3,DX,Red,Short,TRUE,Complete,1,-0.7,DXP,Green,Short,TRUE,Complete,0.9,-1,,,,,,
29-Jul-20,Wednesday,U,Green,Short,TRUE,Broken,1,-0.1,U,Green,Long,TRUE,Complete,0.9,-0.2,U,Red,Long,FALSE,Broken,1,-2.1,,,,,,
30-Jul-20,Thursday,DX,Red,Long,FALSE,Complete,1.1,-2,DXP,Red,Long,FALSE,Complete,0.5,-4,DXP,Red,Neutral,Neutral,Complete,0,0,,,,,,
31-Jul-20,Friday,UX,Red,Short,TRUE,Complete,1.5,-0.7,D,Green,Short,TRUE,Complete,0.7,-0.9,RX,Red,Short,TRUE,Complete,0.4,-0.9,,,,,,
3-Aug-20,Monday,RC,Red,Neutral,Neutral,Complete,0,0,DXP,Red,Long,TRUE,Broken,0.9,0,UXP,Green,Long,TRUE,Complete,0.8,-0.2,,,,,,
4-Aug-20,Tuesday,RC,Red,Long,TRUE,Complete,0.9,-0.6,UXP,Red,Short,TRUE,Broken,2.7,0.4,RX,Green,Long,TRUE,Complete,2.1,0.1,,,,,,
5-Aug-20,Wednesday,UXP,Green,Long,TRUE,Complete,4,-0.8,UXP,Green,Long,TRUE,Complete,8.8,-0.3,UXP,Green,Short,TRUE,Complete,4,-1.1,,,,,,
6-Aug-20,Thursday,DXP,Red,Short,FALSE,Complete,0.5,-1.4,D,Red,Short,TRUE,Complete,1.4,0,UX,Red,Short,TRUE,Broken,-0.9,0.7,,,,,,
7-Aug-20,Friday,DXP,Green,Long,FALSE,Complete,0.5,-4.3,DXP,Green,Short,TRUE,Complete,1.3,-0.3,DXP,Red,Short,TRUE,Complete,0.4,-1,,,,,,
10-Aug-20,Monday,UX,Green,Long,TRUE,Complete,0.7,-1.3,U,Green,Long,TRUE,Complete,0.4,-0.6,UXP,Green,Short,TRUE,Broken,0.9,-1.2,,,,,,
11-Aug-20,Tuesday,RC,Green,Long,TRUE,Complete,2.1,0.2,UX,Green,Long,TRUE,Complete,0.8,-0.3,UX,Red,Short,TRUE,Broken,1.6,-0.2,,,,,,
12-Aug-20,Wednesday,DXP,Green,Long,TRUE,Complete,0.9,-0.9,UXP,Red,Long,TRUE,Complete,2.2,0.3,UXP,Green,Long,FALSE,Complete,1.1,-1.4,,,,,,
13-Aug-20,Thursday,UX,Neutral,Short,TRUE,Complete,0.6,-1,D,Green,Long,TRUE,Broken,1.6,-0.8,RX,Green,Short,TRUE,Complete,1.4,-0.1,,,,,,
14-Aug-20,Friday,DX,Red,Short,TRUE,Complete,0.5,-0.6,DXP,Red,Short,TRUE,Complete,0.6,-1.2,RC,Green,Short,TRUE,Complete,1.5,-0.7,,,,,,
17-Aug-20,Monday,UX,Green,Short,FALSE,Complete,0.8,-3.7,RX,Red,Short,TRUE,Complete,2.4,-0.8,RX,Green,Long,TRUE,Complete,0.6,-0.5,,,,,,
18-Aug-20,Tuesday,UXP,Green,Short,TRUE,Complete,1.5,0.1,RX,Green,Long,FALSE,Complete,0.3,-1.4,DXP,Red,Long,TRUE,Broken,1,-0.1,,,,,,
19-Aug-20,Wednesday,UX,Red,Long,FALSE,Complete,0.4,-1.5,D,Red,Short,TRUE,Complete,0.7,-1,D,Red,Long,TRUE,Broken,1.4,-0.8,,,,,,
20-Aug-20,Thursday,UX,Red,Short,TRUE,Broken,1.7,0.1,DX,Green,Short,TRUE,Complete,4.8,-1.2,DXP,Green,Long,TRUE,Broken,0.4,0,,,,,,
21-Aug-20,Friday,UXP,Green,Short,FALSE,Complete,0.7,-1.5,DXP,Red,Short,TRUE,Complete,2.7,-0.2,DXP,Green,Short,TRUE,Complete,1,-1.3,,,,,,
24-Aug-20,Monday,UXP,Red,Short,TRUE,Broken,0.3,-0.7,UX,Green,Long,TRUE,Complete,0.7,-0.5,RX,Green,Neutral,Neutral,Complete,0,0,,,,,,
25-Aug-20,Tuesday,RC,Green,Long,TRUE,Complete,0.6,-0.9,U,Red,Long,TRUE,Complete,2.8,-0.1,UXP,Red,Neutral,Neutral,Complete,0,0,,,,,,
26-Aug-20,Wednesday,UX,Red,Short,TRUE,Complete,0.6,-0.6,D,Green,Short,TRUE,Complete,1.3,0,UXP,Red,Short,TRUE,Broken,1.3,-0.2,,,,,,
27-Aug-20,Thursday,DXP,Red,Short,TRUE,Complete,1.2,-1.2,RX,Green,Short,TRUE,Complete,0.9,-0.5,DX,Red,Short,TRUE,Complete,0.6,-0.8,,,,,,
28-Aug-20,Friday,RC,Green,Short,FALSE,Complete,0.7,-2.5,D,Red,Long,TRUE,Broken,1.5,-0.6,RX,Red,Neutral,Neutral,Complete,0,0,,,,,,
31-Aug-20,Monday,RC,Green,Long,TRUE,Complete,1,-0.6,UXP,Green,Long,TRUE,Complete,2,-1.4,DX,Red,Short,TRUE,Complete,1.8,0.5,,,,,,
1-Sep-20,Tuesday,DXP,Red,Short,FALSE,Broken,0.6,-2.3,UXP,Green,Short,TRUE,Complete,0.8,-0.6,RX,Green,Short,TRUE,Complete,0.6,-0.2,,,,,,
2-Sep-20,Wednesday,RC,Red,Long,TRUE,Complete,2.2,-0.6,UX,Red,Short,TRUE,Broken,3.6,-1,DXP,Red,Short,TRUE,Complete,2,0.2,,,,,,
3-Sep-20,Thursday,DXP,Green,Short,TRUE,Complete,2.7,-0.5,DXP,Red,Short,TRUE,Complete,3.7,0.2,D,Green,Long,TRUE,Broken,0.3,-0.2,,,,,,
4-Sep-20,Friday,RC,Green,Long,FALSE,Complete,0.5,-1.8,RX,Green,Long,TRUE,Complete,0.4,-0.3,DX,Red,Short,TRUE,Complete,1.3,-0.2,,,,,,
7-Sep-20,Monday,DXP,Green,Long,TRUE,Complete,1.7,-0.2,UXP,Green,Long,FALSE,Broken,0.6,-2,D,Green,Long,TRUE,Broken,1.5,-1.5,,,,,,
8-Sep-20,Tuesday,UX,Red,Short,TRUE,Broken,2.3,0,DXP,Red,Short,TRUE,Complete,12.2,0.4,DXP,Red,Short,TRUE,Complete,0.4,-1.3,,,,,,
9-Sep-20,Wednesday,RC,Green,Short,TRUE,Complete,0.3,-0.9,U,Green,Long,TRUE,Complete,0,-0.5,RC,Red,Long,TRUE,Complete,2,0,,,,,,
10-Sep-20,Thursday,UXP,Red,Long,TRUE,Complete,1.1,0.1,RX,Red,Short,TRUE,Complete,0.4,-0.5,U,Red,Short,TRUE,Broken,1.8,-1.1,,,,,,
11-Sep-20,Friday,DXP,Green,Short,TRUE,Complete,0.2,-0.9,RX,Red,Long,TRUE,Complete,0.3,-1.1,RC,Green,Long,TRUE,Complete,1.1,-0.6,,,,,,
14-Sep-20,Monday,UX,Red,Short,FALSE,Complete,0.3,-1.9,RX,Red,Short,TRUE,Complete,1.5,-0.3,DX,Green,Long,TRUE,Complete,0.3,-0.5,,,,,,
15-Sep-20,Tuesday,UX,Red,Short,TRUE,Complete,0.2,-1.1,DX,Neutral,Long,TRUE,Broken,4.1,0.7,UXP,Red,Long,TRUE,Complete,2.3,0.1,,,,,,
16-Sep-20,Wednesday,UXP,Green,Long,TRUE,Complete,3,-0.1,UXP,Green,Long,TRUE,Complete,0.7,-0.9,UX,Green,Long,TRUE,Complete,1.3,0.1,,,,,,
17-Sep-20,Thursday,UXP,Red,Short,TRUE,Broken,1.9,0,DXP,Green,Long,TRUE,Broken,1.6,-0.1,UX,Green,Long,TRUE,Complete,0.4,-0.1,,,,,,
18-Sep-20,Friday,UXP,Red,Short,FALSE,Complete,0.4,-2.3,UXP,Red,Short,TRUE,Broken,2.3,-0.4,D,Green,Long,FALSE,Complete,0.1,-2.5,,,,,,
21-Sep-20,Monday,DXP,Green,Long,TRUE,Broken,2.1,-0.2,DXP,Red,Short,TRUE,Complete,0.6,-0.6,DXP,Red,Short,TRUE,Complete,0.8,-0.4,,,,,,
22-Sep-20,Tuesday,RC,Neutral,Short,TRUE,Complete,7.5,-0.9,DXP,Green,Long,TRUE,Broken,2.3,-1.2,UX,Red,Short,TRUE,Broken,0.7,-0.5,,,,,,
23-Sep-20,Wednesday,DX,Red,Short,TRUE,Complete,2.1,-0.6,RX,Green,Long,TRUE,Complete,1.1,-0.3,UXP,Red,Long,FALSE,Broken,1.9,-1.7,,,,,,
24-Sep-20,Thursday,DXP,Green,Long,TRUE,Complete,0.6,-0.8,UXP,Green,Long,TRUE,Broken,2.1,0.1,UX,Green,Long,TRUE,Complete,0.3,-0.3,,,,,,
25-Sep-20,Friday,UXP,Red,Long,TRUE,Complete,2.2,-0.3,UX,Green,Long,FALSE,Broken,0.3,-3.4,DXP,Red,Long,TRUE,Broken,1.2,-0.4,,,,,,
28-Sep-20,Monday,UX,Red,Short,TRUE,Broken,0.8,-0.1,DX,Green,Long,TRUE,Broken,4,0.5,UXP,Green,Long,TRUE,Complete,0.6,-0.3,,,,,,
29-Sep-20,Tuesday,UXP,Red,Long,FALSE,Broken,0.7,-4.8,DXP,Green,Long,TRUE,Complete,0.9,-1.2,DXP,Red,Short,TRUE,Complete,6.6,1,,,,,,
30-Sep-20,Wednesday,DXP,Red,Short,TRUE,Complete,0.9,-0.6,RC,Green,Long,FALSE,Complete,0.6,-2.5,UXP,Red,Long,TRUE,Complete,3.3,-0.4,,,,,,
1-Oct-20,Thursday,UXP,Red,Long,TRUE,Complete,2.2,0.4,U,Red,Short,TRUE,Broken,1.5,-0.6,DXP,Red,Short,TRUE,Complete,0.2,-0.8,,,,,,
2-Oct-20,Friday,RC,Red,Short,TRUE,Complete,7.2,-0.3,DXP,Red,Short,TRUE,Complete,2.5,-0.1,DXP,Green,Long,TRUE,Broken,0.4,-0.9,,,,,,
5-Oct-20,Monday,UX,Green,Long,TRUE,Complete,1.2,-0.1,UXP,Green,Long,TRUE,Complete,3.5,0.1,UXP,Green,Long,TRUE,Complete,1.5,-0.1,,,,,,
6-Oct-20,Tuesday,UXP,Red,Long,TRUE,Complete,0.7,-0.9,U,Red,Short,FALSE,Complete,0.2,-3,UXP,Green,Short,TRUE,Complete,2,-1.4,,,,,,
7-Oct-20,Wednesday,DXP,Green,Long,TRUE,Complete,1,-0.7,UXP,Red,Short,TRUE,Broken,2.5,-0.2,DXP,Red,Short,FALSE,Broken,0.2,-1.4,,,,,,
8-Oct-20,Thursday,UXP,Red,Short,TRUE,Broken,1.6,-1.1,UXP,Green,Long,TRUE,Complete,2.2,-1.2,UXP,Red,Short,FALSE,Complete,1.4,-2.3,,,,,,
9-Oct-20,Friday,UX,Red,Short,TRUE,Complete,0.4,-0.6,U,Green,Short,TRUE,Broken,1.5,-0.2,DX,Red,Long,FALSE,Broken,1.4,-3.2,,,,,,
12-Oct-20,Monday,DXP,Red,Long,TRUE,Complete,0.3,-0.5,RC,Red,Short,TRUE,Complete,1.2,-0.7,DX,Red,Neutral,Neutral,Complete,0,0,,,,,,
13-Oct-20,Tuesday,RC,Red,Short,FALSE,Complete,0.7,-3.5,RX,Red,Long,TRUE,Complete,2.7,-0.1,UXP,Red,Long,TRUE,Complete,1,-0.4,,,,,,
14-Oct-20,Wednesday,U,Green,Short,TRUE,Complete,0.6,-0.3,DXP,Red,Long,FALSE,Broken,3.1,-1.8,UXP,Red,Neutral,Neutral,Complete,0,0,,,,,,
15-Oct-20,Thursday,UX,Red,Short,TRUE,Complete,0.5,-0.5,DXP,Red,Short,TRUE,Complete,5.3,0,DXP,Green,Long,TRUE,Broken,3.9,0.1,,,,,,
16-Oct-20,Friday,UXP,Red,Long,FALSE,Complete,0.4,-5.8,DXP,Green,Short,TRUE,Complete,0.6,-0.7,DX,Green,Long,TRUE,Broken,1.1,0.2,,,,,,
19-Oct-20,Monday,UXP,Red,Short,TRUE,Complete,1.6,0,RX,Red,Short,TRUE,Complete,0.5,-0.6,RC,Green,Short,TRUE,Complete,1.1,-0.6,,,,,,
20-Oct-20,Tuesday,DXP,Green,Long,FALSE,Complete,0.2,-2.8,UX,Green,Short,FALSE,Broken,1.1,-2.7,DX,Neutral,Long,TRUE,Broken,2.3,0.1,,,,,,
21-Oct-20,Wednesday,UXP,Red,Long,TRUE,Complete,0.7,-0.9,DX,Red,Short,TRUE,Complete,1.4,-0.2,DXP,Green,Short,TRUE,Complete,4.8,0.6,,,,,,
22-Oct-20,Thursday,DXP,Red,Short,TRUE,Complete,0.8,-0.6,UXP,Green,Long,TRUE,Complete,1.1,-0.8,UXP,Green,Long,TRUE,Complete,1.4,-0.5,,,,,,
23-Oct-20,Friday,RC,Red,Long,FALSE,Complete,1.4,-2.4,DX,Green,Long,TRUE,Broken,1.6,-0.5,UX,Red,Short,TRUE,Broken,3.4,-0.6,,,,,,
26-Oct-20,Monday,DXP,Green,Long,FALSE,Complete,0.3,-2.1,DXP,Red,Long,TRUE,Complete,0.7,-0.7,RX,Red,Short,TRUE,Complete,0.5,-0.6,,,,,,
27-Oct-20,Tuesday,RC,Red,Long,TRUE,Complete,1.2,-0.9,UX,Red,Short,FALSE,Broken,0.5,-1.6,RC,Red,Long,TRUE,Complete,4.1,0.3,,,,,,
28-Oct-20,Wednesday,RC,Green,Long,FALSE,Complete,0.8,-2.7,DXP,Red,Short,TRUE,Complete,3,0.3,DXP,Red,Long,FALSE,Complete,0.6,-1.8,,,,,,
29-Oct-20,Thursday,UXP,Green,Short,TRUE,Broken,2.7,0.1,DXP,Red,Short,TRUE,Complete,4.7,-0.2,DXP,Green,Long,TRUE,Complete,0.5,-0.4,,,,,,
30-Oct-20,Friday,UXP,Green,Long,FALSE,Broken,1.9,-5.4,DXP,Green,Long,TRUE,Broken,1.6,-1,D,Red,Short,TRUE,Complete,0.4,-1.2,,,,,,
2-Nov-20,Monday,DXP,Green,Long,TRUE,Complete,0.4,-1,U,Green,Long,TRUE,Complete,2.9,0,UXP,Green,Long,TRUE,Complete,1.3,0,,,,,,
3-Nov-20,Tuesday,UXP,Red,Short,TRUE,Complete,0,-0.4,U,Green,Long,TRUE,Complete,0.4,-0.3,UXP,Red,Short,TRUE,Broken,1.2,-0.5,,,,,,
4-Nov-20,Wednesday,U,Red,Long,TRUE,Complete,0.7,-0.6,DXP,Green,Long,TRUE,Broken,3,0.2,UXP,Red,Long,TRUE,Complete,1.2,-0.3,,,,,,
5-Nov-20,Thursday,UXP,Red,Short,TRUE,Broken,1.8,-0.5,D,Green,Long,TRUE,Broken,1,-1.1,UX,Green,Short,TRUE,Broken,0.8,-0.2,,,,,,
6-Nov-20,Friday,DXP,Red,Short,TRUE,Complete,1.2,-0.3,RC,Red,Short,TRUE,Complete,2.6,-0.4,DXP,Red,Short,TRUE,Complete,1.8,-0.1,,,,,,
9-Nov-20,Monday,U,Green,Neutral,Neutral,Complete,0,0,RC,Red,Long,TRUE,Complete,17.2,-1,UXP,Red,Short,TRUE,Complete,1.4,-0.1,,,,,,
10-Nov-20,Tuesday,DXP,Green,Long,TRUE,Complete,1,-0.7,UXP,Green,Long,TRUE,Complete,0.7,-0.7,UXP,Green,Long,FALSE,Complete,1.1,-1.7,,,,,,
11-Nov-20,Wednesday,UXP,Green,Long,TRUE,Complete,1.2,-0.6,UXP,Green,Long,TRUE,Complete,2.5,-1.9,U,Red,Short,TRUE,Broken,4.4,0.2,,,,,,
12-Nov-20,Thursday,DXP,Green,Long,FALSE,Complete,0.1,-1.6,D,Red,Short,TRUE,Complete,0.7,-0.9,UXP,Green,Long,FALSE,Broken,0.2,-3.7,,,,,,
13-Nov-20,Friday,DXP,Green,Short,TRUE,Complete,1.4,-0.2,D,Green,Long,FALSE,Broken,0.3,-1.4,RX,Red,Short,TRUE,Complete,0.4,0.1,,,,,,
16-Nov-20,Monday,RC,Green,Long,TRUE,Complete,0.8,-0.3,UXP,Red,Short,FALSE,Complete,0.8,-3.9,UXP,Red,Short,TRUE,Broken,0.5,-0.4,,,,,,
17-Nov-20,Tuesday,RC,Green,Long,TRUE,Complete,0.5,-0.5,DX,Red,Long,FALSE,Broken,0.5,-2.3,DX,Green,Short,FALSE,Broken,0.4,-2.2,,,,,,
18-Nov-20,Wednesday,RC,Green,Short,FALSE,Complete,0.3,-2.6,UXP,Green,Long,TRUE,Complete,2.5,-0.2,UXP,Green,Short,FALSE,Broken,0.8,-2.3,,,,,,
19-Nov-20,Thursday,DXP,Green,Long,TRUE,Complete,1.1,-0.8,U,Red,Short,TRUE,Broken,0.6,-0.9,RC,Red,Short,FALSE,Complete,0.5,-3.1,,,,,,
20-Nov-20,Friday,UX,Green,Long,TRUE,Complete,0.5,-1.2,RX,Green,Long,TRUE,Complete,0.7,-0.3,RC,Green,Long,TRUE,Complete,2.2,-0.9,,,,,,
23-Nov-20,Monday,UXP,Red,Short,FALSE,Complete,1.2,-6.3,UXP,Green,Short,TRUE,Complete,1,-0.3,DXP,Red,Long,TRUE,Broken,1.3,-0.6,,,,,,
24-Nov-20,Tuesday,UXP,Red,Long,TRUE,Complete,4.3,0.3,UXP,Red,Long,TRUE,Complete,0.6,-0.8,UXP,Green,Long,TRUE,Complete,0.2,-0.2,,,,,,
25-Nov-20,Wednesday,UX,Green,Long,TRUE,Complete,2,-0.2,UXP,Red,Short,FALSE,Complete,1,-1.7,RX,Red,Long,TRUE,Complete,1.8,-0.3,,,,,,
26-Nov-20,Thursday,UXP,Green,Long,FALSE,Complete,2.4,-1.7,DXP,Red,Neutral,Neutral,Complete,0,0,RC,Red,Short,TRUE,Complete,1.9,-0.2,,,,,,
27-Nov-20,Friday,DXP,Green,Short,TRUE,Complete,1,-0.9,DX,Green,Long,TRUE,Broken,1.9,0,UXP,Green,Long,TRUE,Complete,1.1,-0.8,,,,,,
30-Nov-20,Monday,D,Red,Short,TRUE,Complete,1.8,-0.2,DXP,Green,Long,TRUE,Broken,1.8,-1,UXP,Red,Short,FALSE,Broken,2.1,-2.2,,,,,,
1-Dec-20,Tuesday,RC,Red,Short,TRUE,Complete,2.6,0,RX,Green,Long,TRUE,Complete,0,-1.1,DXP,Red,Short,TRUE,Complete,1.8,-0.6,,,,,,
2-Dec-20,Wednesday,DXP,Green,Short,TRUE,Complete,0.5,-0.9,UXP,Green,Long,FALSE,Broken,0.5,-1.8,UX,Green,Long,TRUE,Complete,1.5,-0.1,,,,,,
3-Dec-20,Thursday,UX,Green,Long,TRUE,Complete,1,-1.1,UXP,Green,Short,TRUE,Broken,4.8,0.7,DX,Green,Long,TRUE,Broken,2,-1,,,,,,
4-Dec-20,Friday,UXP,Red,Long,TRUE,Complete,6.8,2.4,UXP,Green,Short,TRUE,Broken,2.7,0.2,DXP,Green,Long,TRUE,Complete,0.7,-0.9,,,,,,
7-Dec-20,Monday,UX,Green,Short,TRUE,Broken,0.5,-1,DX,Red,Short,TRUE,Complete,0.3,-0.9,RC,Red,Long,TRUE,Complete,3.2,-1.2,,,,,,
8-Dec-20,Tuesday,DX,Red,Short,TRUE,Complete,2,-0.3,D,Green,Long,TRUE,Broken,0.8,-1,RX,Green,Long,TRUE,Complete,0.2,-0.5,,,,,,
9-Dec-20,Wednesday,UX,Green,Short,TRUE,Broken,0.9,-0.5,UX,Green,Short,TRUE,Complete,0.2,-0.4,RC,Green,Short,TRUE,Complete,4.4,-1,,,,,,
10-Dec-20,Thursday,DXP,Green,Short,TRUE,Complete,0.7,-0.7,RX,Green,Long,TRUE,Complete,2.9,-0.2,UXP,Green,Long,TRUE,Complete,0.6,-0.7,,,,,,
11-Dec-20,Friday,UX,Green,Short,TRUE,Broken,1.5,-0.2,D,Red,Short,TRUE,Complete,0.8,-0.5,DX,Green,Neutral,Neutral,Complete,0,0,,,,,,
14-Dec-20,Monday,RC,Neutral,Long,TRUE,Complete,4.8,0.4,UXP,Red,Short,TRUE,Complete,0.8,-0.6,DXP,Red,Short,FALSE,Complete,1.6,-1.2,,,,,,
15-Dec-20,Tuesday,UX,Red,Short,TRUE,Complete,1.3,-0.3,RX,Green,Long,TRUE,Complete,0.9,-0.2,UXP,Green,Long,TRUE,Complete,0.9,-0.7,,,,,,
16-Dec-20,Wednesday,UXP,Green,Long,FALSE,Broken,1.1,-1.8,U,Green,Long,TRUE,Complete,0.9,-0.8,DX,Red,Long,TRUE,Broken,1.1,-1.1,,,,,,
17-Dec-20,Thursday,UXP,Green,Long,TRUE,Complete,1.5,0,UXP,Red,Short,TRUE,Broken,2.4,0.2,DX,Green,Short,TRUE,Broken,1,-1.2,,,,,,
18-Dec-20,Friday,D,Red,Short,TRUE,Complete,0.5,-0.5,RX,Green,Long,TRUE,Complete,0.3,-1.2,UXP,Green,Long,TRUE,Complete,0.6,-0.6,,,,,,
21-Dec-20,Monday,DXP,Red,Short,TRUE,Complete,0.8,-0.3,DXP,Red,Short,TRUE,Complete,4,-0.9,DX,Green,Long,TRUE,Broken,1.6,0,,,,,,
22-Dec-20,Tuesday,UXP,Green,Short,TRUE,Broken,5.1,0.3,DXP,Green,Long,TRUE,Complete,1,-0.2,U,Green,Long,FALSE,Broken,0.4,-1.6,,,,,,
23-Dec-20,Wednesday,DXP,Red,Short,TRUE,Complete,1.4,0.1,U,Green,Long,TRUE,Complete,0.9,-0.1,UXP,Green,Long,TRUE,Complete,1.5,0.1,,,,,,
24-Dec-20,Thursday,UXP,Green,Long,TRUE,Complete,0.8,-0.3,RX,Red,Short,TRUE,Complete,0.6,-0.3,DX,Green,Long,TRUE,Broken,1,0.1,,,,,,
28-Dec-20,Monday,U,Green,Neutral,Neutral,Complete,0,0,UXP,Green,Long,TRUE,Complete,0.9,-0.9,DX,Green,Short,TRUE,Complete,1.5,0,,,,,,
29-Dec-20,Tuesday,DXP,Green,Long,FALSE,Broken,0.3,-1.9,UX,Red,Long,TRUE,Complete,0.5,-0.6,U,Red,Short,TRUE,Broken,0.4,-0.4,,,,,,
30-Dec-20,Wednesday,RC,Green,Long,TRUE,Complete,0.3,-1.2,UXP,Green,Long,TRUE,Broken,1.2,-1.8,DX,Green,Long,TRUE,Broken,0.5,-0.9,,,,,,
31-Dec-20,Thursday,UX,Neutral,Short,FALSE,Complete,0.8,-1.5,D,Red,Short,TRUE,Complete,1.8,0.1,DXP,Red,Long,TRUE,Broken,2.5,-0.2,,,,,,
4-Jan-21,Monday,UXP,Green,Long,TRUE,Complete,4.4,0.2,UXP,Green,Short,TRUE,Broken,5.5,0.1,DXP,Green,Short,TRUE,Complete,2.7,0.4,,,,,,
5-Jan-21,Tuesday,DXP,Green,Long,FALSE,Complete,0,-1.4,RC,Green,Long,TRUE,Complete,3,0.1,UXP,Green,Long,TRUE,Complete,0.6,-0.5,,,,,,
