Date,Day,ADR Model,ADR Box Color,ADR Confirmation,ADR True,ADR Result,ADR Max Ext,ADR Max Ret,ODR Model,ODR Box Color,ODR Confirmation,ODR True,ODR Result,ODR Max Ext,ODR Max Ret,RDR Model,RDR Box Color,RDR Confirmation,RDR True,RDR Result,RDR Max Extension,RDR Max Ret,Error Checking Notes
23-Nov-21,Tuesday,DXP,Red,Short,TRUE,Complete,1.8,-0.1,DXP,Red,Long,TRUE,Complete,1.2,-0.1,UX,Red,Short,TRUE,Broken,0.5,-1,
29-Nov-21,Monday,RC,Green,Long,TRUE,Complete,1.4,-1.3,RX,Red,Short,TRUE,Complete,0.2,-1.4,UX,Red,Short,FALSE,Broken,0.5,-2.3,
1-Dec-21,Wednesday,DXP,Green,Long,TRUE,Complete,1.7,0.1,UXP,Green,Long,TRUE,Complete,1.4,0.4,UX,Green,Long,FALSE,Broken,0.6,-5.1,TRUE
13-Jan-22,Thursday,DXP,Green,Short,TRUE,Complete,3.5,0.4,RX,Green,Long,TRUE,Complete,0.3,-0.4,UX,Red,Short,TRUE,Broken,4.1,-0.4,TRUE
20-Jan-22,Thursday,DXP,Red,Long,TRUE,Complete,1.5,-0.4,UXP,Red,Long,TRUE,Broken,0.3,-0.8,UX,Green,Long,FALSE,Broken,0.6,-3.5,TRUE
7-Feb-22,Monday,UX,Red,Short,FALSE,Broken,0.9,-1.9,RX,Red,Long,TRUE,Complete,0.3,0.1,UX,Green,Long,FALSE,Broken,0.4,-2.5,TRUE
15-Feb-22,Tuesday,RC,Green,Long,FALSE,Complete,1.2,-2.1,RX,Green,Long,TRUE,Complete,0.2,-0.2,UX,Green,Long,FALSE,Complete,0.7,-1.4,TRUE
7-Mar-22,Monday,DXP,Red,Short,FALSE,Complete,0.8,-3.8,D,Green,Long,TRUE,Broken,1.7,0.3,UX,Red,Short,TRUE,Broken,"1,2",-0.3,TRUE
28-Mar-22,Monday,RC,Red,Short,TRUE,Complete,1.3,-0.5,RX,Green,Long,TRUE,Complete,1.1,-0.4,UX,Green,Short,FALSE,Broken,1.1,-2.5,TRUE
10-May-22,Tuesday,DXP,Red,Long,TRUE,Complete,0.6,-0.1,UXP,Red,Long,FALSE,Complete,0.2,-1.5,UX,Red,Short,TRUE,Broken,2.7,-0.5,TRUE
13-May-22,Friday,UX,Green,Long,TRUE,Complete,1.7,0,UXP,Green,Long,TRUE,Complete,0.6,-0.1,UX,Green,Long,TRUE,Complete,0.4,-0.8,TRUE
26-May-22,Thursday,UXP,Green,Long,FALSE,Broken,0.3,-1.5,RX,Green,Long,TRUE,Complete,0.7,-0.1,UX,Green,Long,TRUE,Complete,0.6,-0.1,TRUE
6-Jun-22,Monday,DXP,Green,Long,TRUE,Broken,1.7,-0.3,UXP,Green,Long,TRUE,Complete,0.6,-0.3,UX,Green,Short,TRUE,Broken,1.6,-0.1,
21-Jun-22,Tuesday,UXP,Green,Long,TRUE,Complete,2.2,-0.5,UXP,Green,Long,TRUE,Complete,0.2,-1.1,UX,Green,Long,TRUE,Complete,0.3,-0.5,
1-Jul-22,Friday,UXP,Green,Short,TRUE,Broken,3.2,-0.3,DXP,Green,Long,TRUE,Broken,1,-0.3,UX,Red,Short,FALSE,Broken,0.3,-1.7,
4-Jul-22,Monday,UXP,Red,Short,TRUE,Broken,1.1,-0.1,DX,Red,Long,TRUE,Broken,0.8,-0.1,UX,Red,Neutral,Neutral,Complete,0,0,
22-Jul-22,Friday,UXP,Red,Long,TRUE,Complete,0.9,-1.3,U,Red,Long,TRUE,Complete,0.5,0,UX,Red,Short,TRUE,Broken,2.1,0.1,
12-Aug-22,Friday,DXP,Red,Short,TRUE,Complete,1.4,-1.6,UXP,Green,Long,TRUE,Complete,0.1,-1,UX,Green,Long,TRUE,Complete,3.8,-0.1,
24-Aug-22,Wednesday,DXP,Red,Short,TRUE,Complete,4,-0.3,DX,Red,Long,TRUE,Broken,0.8,-0.2,UX,Green,Long,TRUE,Complete,0.9,-0.5,
7-Sep-22,Wednesday,DX,Red,Neutral,Neutral,Complete,0,0,UX,Green,Long,TRUE,Complete,0.7,-1.1,UX,Green,Long,TRUE,Complete,3,-0.2,
9-Sep-22,Friday,UXP,Green,Long,TRUE,Complete,1.8,-0.7,UXP,Green,Long,TRUE,Complete,0.4,-0.3,UX,Green,Long,TRUE,Complete,0.9,-0.4,
20-Oct-22,Thursday,DX,Green,Short,FALSE,Complete,1.6,-2.7,D,Red,Long,TRUE,Broken,1.6,0.2,UX,Green,Short,TRUE,Broken,0.5,-0.1,
4-Nov-22,Friday,RC,Green,Long,TRUE,Complete,2.6,0,UXP,Red,Long,TRUE,Complete,1.2,-0.3,UX,Green,Short,TRUE,Broken,0.5,-0.8,
7-Nov-22,Monday,RC,Red,Long,TRUE,Complete,1.8,0,UX,Green,Long,TRUE,Complete,0.5,-0.1,UX,Red,Long,TRUE,Complete,1.6,0.6,
24-Nov-22,Thursday,UXP,Green,Short,TRUE,Complete,0.4,-0.2,RX,Green,Long,TRUE,Complete,0.8,-1,UX,Green,Long,TRUE,Complete,1.2,-1.4,
6-Jan-23,Friday,RC,Green,Long,TRUE,Complete,3.5,-0.4,DXP,Green,Short,TRUE,Complete,2,-0.9,UX,Green,Long,TRUE,Complete,1.5,0.1,
16-Jan-23,Monday,UXP,Green,Long,FALSE,Complete,1.6,-1.9,DXP,Red,Short,TRUE,Complete,0.2,-0.9,UX,Green,Long,TRUE,Complete,2.1,-0.1,
31-Jan-23,Tuesday,DXP,Red,Short,TRUE,Complete,1.9,0.2,D,Red,Short,TRUE,Complete,0.7,-0.4,UX,Green,Long,TRUE,Complete,2.1,-0.2,
2-Feb-23,Thursday,UXP,Green,Short,TRUE,Complete,1.3,-1,RX,Green,Neutral,Neutral,Complete,,,UX,Red,Long,TRUE,Complete,2.1,-1.1,
23-Feb-23,Thursday,RC,Green,Long,TRUE,Complete,1.9,0,UXP,Green,Short,TRUE,Broken,0.7,-1.3,UX,Red,Short,TRUE,Broken,3.7,-0.7,
2-Mar-23,Thursday,D,Red,Short,TRUE,Complete,1.3,0.2,DXP,Green,Long,TRUE,Complete,0.9,-0.9,UX,Green,Long,TRUE,Complete,3.5,-0.5,
23-Mar-23,Thursday,DXP,Red,Long,TRUE,Complete,8,-0.8,UXP,Green,Long,FALSE,Complete,0.4,-3.3,UX,Green,Long,FALSE,Broken,1.5,-3.9,
27-Mar-23,Monday,UXP,Red,Neutral,Neutral,Complete,,,D,Red,Long,TRUE,Broken,0.3,-0.1,UX,Red,Short,TRUE,Broken,1.1,-0.8,
13-Apr-23,Thursday,DXP,Green,Long,TRUE,Complete,4.7,0,UXP,Red,Short,TRUE,Complete,2.1,-1.2,UX,Green,Long,TRUE,Complete,1.7,-0.3,
28-Apr-23,Friday,UXP,Red,Long,TRUE,Complete,2.1,-1.3,DXP,Red,Short,TRUE,Complete,1.4,-0.3,UX,Green,Long,TRUE,Complete,0.4,-0.2,
10-May-23,Wednesday,RC,Green,Short,TRUE,Complete,0.3,-0.4,RX,Red,Short,TRUE,Complete,0.2,-0.5,UX,Red,Short,TRUE,Broken,0.9,-0.9,
17-May-23,Wednesday,DX,Red,Long,TRUE,Complete,3.6,-1.9,RX,Green,Long,TRUE,Complete,1.3,0,UX,Red,Long,TRUE,Complete,2.1,0,
5-Jun-23,Monday,UXP,Red,Neutral,Neutral,Complete,,,UX,Green,Neutral,Neutral,Complete,,,UX,Red,Long,FALSE,Broken,0.5,-2.4,
13-Jun-23,Tuesday,UXP,Red,Long,TRUE,Complete,2.2,-0.6,UXP,Red,Short,TRUE,Broken,1.8,-0.2,UX,Green,Neutral,Neutral,Complete,,,
17-Jul-23,Monday,DXP,Green,Long,TRUE,Complete,3,-0.2,UXP,Green,Long,FALSE,Broken,0.3,-1.9,UX,Green,Long,TRUE,Complete,2,0,
24-Jul-23,Monday,DXP,Green,Long,TRUE,Broken,1,-1,UX,Green,Long,TRUE,Complete,0.4,-0.5,UX,Green,Long,TRUE,Complete,0.5,-0.6,
27-Jul-23,Thursday,UXP,Green,Long,TRUE,Complete,3.2,0.2,UXP,Green,Long,TRUE,Complete,1.1,0,UX,Red,Short,TRUE,Broken,3.8,-0.6,
31-Jul-23,Monday,UXP,Red,Short,TRUE,Broken,2.6,-0.4,DXP,Green,Long,TRUE,Broken,0.8,-0.3,UX,Green,Short,TRUE,Broken,0.9,-1,
10-Aug-23,Thursday,DXP,Green,Long,TRUE,Complete,2.9,-2.4,UXP,Green,Neutral,Neutral,Complete,,,UX,Green,Short,TRUE,Broken,1.1,0,
25-Aug-23,Friday,DXP,Green,Short,TRUE,Complete,0.8,-0.9,RX,Green,Long,TRUE,Complete,1.1,-0.3,UX,Red,Short,TRUE,Broken,1.1,-1.6,
30-Aug-23,Wednesday,UXP,Green,Long,TRUE,Complete,1.5,-1.1,DXP,Green,Short,FALSE,Broken,0.5,-1.3,UX,Red,Neutral,Neutral,Complete,,,
1-Sep-23,Friday,DXP,Green,Long,TRUE,Complete,2,-0.6,UX,Green,Long,TRUE,Complete,1.9,-0.5,UX,Red,Short,TRUE,Broken,1,0.1,
29-Sep-23,Friday,UXP,Red,Short,FALSE,Complete,1,-1.2,UXP,Green,Long,TRUE,Complete,0.6,-0.7,UX,Red,Short,TRUE,Broken,2.5,-0.1,
10-Oct-23,Tuesday,UXP,Green,Long,TRUE,Complete,1.1,-0.5,U,Green,Long,FALSE,Broken,0.6,-1.5,UX,Green,Long,TRUE,Complete,0.9,-0.4,
8-Jan-08,Tuesday,RC,Green,Long,TRUE,Complete,4.7,0.7,UXP,Green,Long,TRUE,Complete,2,0,UXP,Green,Short,TRUE,Broken,3.7,-0.5,
22-Jan-08,Tuesday,DXP,Neutral,Long,FALSE,Complete,1.5,-2,DXP,Green,Long,TRUE,Broken,13.1,-1,UXP,Green,Long,TRUE,Complete,0.4,-0.2,
29-Jan-08,Tuesday,UXP,Red,Short,TRUE,Complete,1.5,-1.5,DX,Green,Long,TRUE,Broken,1.8,0,UXP,Red,Long,TRUE,Complete,0.3,-0.3,
12-Feb-08,Tuesday,UXP,Green,Short,TRUE,Complete,0.6,-2.4,RX,Red,Long,TRUE,Complete,2,-0.3,UXP,Green,Long,FALSE,Complete,0.4,-1.7,
13-Feb-08,Wednesday,DX,Red,Long,FALSE,Complete,1,-2.7,RX,Red,Long,TRUE,Complete,2.3,0.1,UXP,Red,Short,FALSE,Complete,0.4,-1.7,
18-Feb-08,Monday,UXP,Red,Long,FALSE,Complete,0.2,-2,RX,Red,Long,TRUE,Complete,3.1,0.6,UXP,Green,Long,TRUE,Complete,1.1,0.5,
5-Mar-08,Wednesday,UXP,Red,Short,TRUE,Complete,0.7,-0.5,D,Red,Long,TRUE,Broken,1.1,-0.2,UXP,Green,Long,FALSE,Broken,0.3,-2,
11-Mar-08,Tuesday,DXP,Green,Long,TRUE,Complete,2.6,-0.2,UXP,Green,Short,FALSE,Complete,1.8,-3.3,UXP,Red,Short,FALSE,Complete,1.3,-3.4,
18-Mar-08,Tuesday,UXP,Red,Long,FALSE,Complete,1.2,-2.3,UXP,Green,Long,TRUE,Complete,2.5,-0.3,UXP,Green,Long,FALSE,Complete,5.5,-2.4,
24-Mar-08,Monday,UXP,Green,Long,TRUE,Complete,1.1,-0.1,U,Green,Long,TRUE,Complete,0.9,-0.8,UXP,Green,Long,TRUE,Complete,0.4,-0.3,
1-Apr-08,Tuesday,UX,Green,Long,FALSE,Complete,1.5,-1.9,RX,Green,Long,TRUE,Complete,0.6,0,UXP,Green,Long,TRUE,Complete,2.7,0.3,
16-Apr-08,Wednesday,UXP,Green,Long,TRUE,Complete,0.6,-0.3,DX,Green,Long,FALSE,Broken,2.5,-2.9,UXP,Green,Long,TRUE,Complete,2,-0.2,
18-Apr-08,Friday,UXP,Red,Short,TRUE,Complete,5,0.5,RX,Green,Short,FALSE,Complete,0.4,-5.4,UXP,Red,Long,TRUE,Complete,1.1,-0.7,
2-May-08,Friday,UXP,Green,Short,TRUE,Complete,0.6,0.2,DXP,Red,Long,TRUE,Broken,4.6,-0.4,UXP,Red,Short,TRUE,Broken,1.4,-0.5,
14-May-08,Wednesday,RC,Green,Short,TRUE,Complete,1.3,-1,UXP,Red,Short,TRUE,Broken,3.7,0.2,UXP,Green,Long,FALSE,Complete,1.2,-1.4,
30-May-08,Friday,UXP,Neutral,Long,TRUE,Complete,1.5,-1.3,UX,Green,Long,TRUE,Broken,1.1,0,UXP,Green,Short,TRUE,Broken,0.3,-1.2,
2-Jul-08,Wednesday,UXP,Red,Short,TRUE,Complete,1.6,-1,RX,Green,Long,TRUE,Complete,1,0.1,UXP,Red,Short,TRUE,Broken,6.7,0.8,
7-Jul-08,Monday,DX,Red,Short,FALSE,Broken,0.5,-2.7,UXP,Red,Short,FALSE,Complete,1,-1.5,UXP,Green,Short,TRUE,Broken,-4.4,-0.6,
8-Jul-08,Tuesday,DXP,Red,Short,TRUE,Complete,4.5,0.3,DXP,Red,Long,TRUE,Broken,1.1,-0.3,UXP,Red,Short,FALSE,Complete,0.5,-3.3,
17-Jul-08,Thursday,UXP,Red,Short,TRUE,Complete,0.8,-1,UXP,Red,Short,FALSE,Broken,0.9,-5.4,UXP,Red,Short,FALSE,Broken,0.8,-1.5,
18-Jul-08,Friday,DXP,Green,Short,TRUE,Complete,1,0,RX,Green,Long,TRUE,Complete,1.6,0.3,UXP,Red,Neutral,Neutral,Complete,,,
21-Jul-08,Monday,RC,Red,Short,FALSE,Complete,4,-5.5,D,Red,Long,TRUE,Broken,2,0,UXP,Red,Short,TRUE,Broken,1.7,-0.5,
29-Jul-08,Tuesday,DXP,Red,Short,FALSE,Complete,2,-2.3,RX,Green,Long,TRUE,Complete,1.5,-1.6,UXP,Green,Long,TRUE,Complete,1.4,-0.2,
30-Jul-08,Wednesday,UXP,Red,Neutral,Neutral,Complete,,,RX,Red,Short,FALSE,Complete,0.4,-1.8,UXP,Green,Short,FALSE,Complete,0.5,-1.4,
5-Aug-08,Tuesday,DX,Green,Long,TRUE,Complete,0.2,-1.7,RX,Green,Long,TRUE,Complete,2.3,0.1,UXP,Green,Long,TRUE,Complete,2.3,0.1,
22-Aug-08,Friday,UX,Red,Neutral,Neutral,Complete,,,RC,Red,Long,TRUE,Complete,4.5,0.4,UXP,Green,Neutral,Neutral,Complete,,,
28-Aug-08,Thursday,UXP,Red,Short,TRUE,Complete,2,-0.7,DXP,Red,Long,TRUE,Broken,2.7,0.3,UXP,Green,Long,TRUE,Complete,3.2,-0.9,
2-Sep-08,Tuesday,UXP,Red,Short,TRUE,Broken,3.4,0.1,D,Green,Long,TRUE,Broken,1.2,0.3,UXP,Green,Short,TRUE,Complete,4.5,0,
19-Sep-08,Friday,UXP,Green,Long,TRUE,Complete,0.7,-0.2,UXP,Red,Long,TRUE,Complete,1.5,-0.1,UXP,Red,Neutral,Neutral,Complete,,,
25-Sep-08,Thursday,RC,Red,Long,TRUE,Complete,1.7,-0.2,RC,Green,Long,TRUE,Complete,5,-1.1,UXP,Green,Long,TRUE,Complete,0.5,-0.3,
3-Oct-08,Friday,DXP,Red,Long,TRUE,Complete,1.3,-0.3,UXP,Red,Long,FALSE,Broken,0.7,-2.4,UXP,Green,Long,FALSE,Broken,1.8,-4.3,
27-Oct-08,Monday,UX,Green,Long,FALSE,Broken,0.6,-2.6,DXP,Red,Neutral,Neutral,Complete,,,UXP,Green,Long,FALSE,Broken,0.6,-1.4,
29-Oct-08,Wednesday,UXP,Green,Short,TRUE,Complete,3.3,-0.5,DXP,Red,Short,FALSE,Broken,1,-5,UXP,Green,Long,FALSE,Broken,2.4,-1.9,
4-Nov-08,Tuesday,RC,Red,Long,TRUE,Complete,2,0,UXP,Green,Long,TRUE,Complete,2.4,0.1,UXP,Green,Long,TRUE,Complete,1.3,-0.6,
25-Nov-08,Tuesday,UXP,Red,Short,TRUE,Complete,0.5,-1,DXP,Red,Long,FALSE,Broken,0.3,-5.7,UXP,Red,Short,TRUE,Broken,1.8,-0.6,
2-Dec-08,Tuesday,DXP,Green,Long,FALSE,Complete,2.3,-2.3,D,Red,Long,TRUE,Broken,3,-0.1,UXP,Green,Long,TRUE,Complete,0.7,-1.1,
8-Dec-08,Monday,DXP,Green,Long,TRUE,Complete,10.7,0,UXP,Green,Short,FALSE,Complete,1.5,-3.4,UXP,Green,Long,TRUE,Broken,1.2,-1.4,
12-Dec-08,Friday,DXP,Green,Long,FALSE,Complete,1.1,-5.3,DXP,Green,Short,TRUE,Complete,0.3,-1.1,UXP,Green,Long,TRUE,Complete,1,-0.5,
16-Dec-08,Tuesday,RC,Green,Long,TRUE,Complete,1.5,-0.8,U,Green,Long,TRUE,Complete,3.2,0,UXP,Green,Long,TRUE,Complete,4.2,0.4,
26-Jan-09,Monday,UXP,Neutral,Long,FALSE,Broken,2.8,-7.5,RX,Green,Long,TRUE,Complete,0.8,-0.2,UXP,Green,Short,TRUE,Broken,0.4,-0.5,
4-Feb-09,Wednesday,UXP,Green,Short,FALSE,Complete,0.5,-2,D,Red,Long,TRUE,Broken,1,-0.5,UXP,Green,Short,TRUE,Broken,0.8,0.2,
6-Feb-09,Friday,UXP,Green,Long,FALSE,Complete,2.6,-1.8,RX,Red,Short,FALSE,Complete,0.3,-1.3,UXP,Green,Long,TRUE,Complete,0.8,0,
9-Feb-09,Monday,UXP,Red,Short,TRUE,Broken,2.7,0,DXP,Red,Short,FALSE,Broken,0.5,-2.5,UXP,Red,Long,TRUE,Complete,1,-0.9,
19-Feb-09,Thursday,RC,Green,Long,TRUE,Complete,0.9,-0.2,UXP,Red,Long,TRUE,Complete,1.3,-0.5,UXP,Red,Short,TRUE,Broken,2.9,-0.4,
10-Mar-09,Tuesday,RC,Green,Long,TRUE,Complete,3.3,-1.3,UXP,Green,Long,TRUE,Complete,2,0.3,UXP,Green,Long,TRUE,Complete,0.7,0,
11-Mar-09,Wednesday,UXP,Green,Long,TRUE,Complete,1.5,-0.8,D,Red,Short,FALSE,Broken,1.5,-5,UXP,Green,Short,TRUE,Broken,0.5,-0.7,
20-Mar-09,Friday,DXP,Green,Short,TRUE,Complete,1.9,-0.2,DXP,Green,Short,FALSE,Broken,1.3,-7,UXP,Red,Short,TRUE,Broken,2.1,-0.4,
25-Mar-09,Wednesday,DXP,Green,Short,FALSE,Broken,0.3,-2.3,D,Red,Long,TRUE,Broken,1,-0.7,UXP,Green,Long,FALSE,Broken,0.1,-2.5,
2-Apr-09,Thursday,UXP,Red,Long,TRUE,Complete,14.3,0,UXP,Green,Long,TRUE,Complete,0.9,-0.7,UXP,Neutral,Long,TRUE,Complete,2,-0.8,
8-Apr-09,Wednesday,DX,Red,Short,TRUE,Complete,3.4,0,DXP,Green,Long,TRUE,Broken,3.5,-1,UXP,Red,Long,TRUE,Complete,0.6,-1,
9-Apr-09,Thursday,UXP,Green,Long,TRUE,Complete,1.1,-0.6,UX,Red,Short,FALSE,Complete,0.6,-3.5,UXP,Green,Long,TRUE,Complete,1.1,0.2,
16-Apr-09,Thursday,UXP,Green,Short,TRUE,Complete,0.7,-0.5,DXP,Red,Short,FALSE,Complete,0.2,-2.5,UXP,Red,Short,FALSE,Broken,0.4,-2.4,
17-Apr-09,Friday,UXP,Green,Short,TRUE,Complete,1.8,-0.8,DXP,Red,Short,FALSE,Broken,0.6,-4.1,UXP,Red,Short,FALSE,Complete,1.1,-3.3,
24-Apr-09,Friday,UXP,Red,Short,TRUE,Broken,1.3,0,D,Green,Long,TRUE,Broken,1.7,-0.7,UXP,Neutral,Long,TRUE,Complete,1.9,-1.2,
27-Apr-09,Monday,DX,Red,Short,TRUE,Complete,1.5,0,DXP,Green,Long,TRUE,Broken,1.3,-1,UXP,Green,Long,TRUE,Complete,0.8,-1.2,
28-Apr-09,Tuesday,DX,Red,Long,FALSE,Complete,1.6,-4.7,DXP,Green,Neutral,Neutral,Complete,,,UXP,Green,Long,TRUE,Complete,0.5,-0.4,
29-Apr-09,Wednesday,RC,Green,Long,TRUE,Complete,1.7,-0.5,UXP,Green,Long,TRUE,Complete,2,-0.3,UXP,Green,Long,TRUE,Complete,1.3,-0.5,
6-May-09,Wednesday,RC,Red,Short,TRUE,Complete,5,-0.1,DXP,Green,Long,TRUE,Complete,1.5,-0.8,UXP,Red,Long,TRUE,Complete,0.5,-0.4,
18-May-09,Monday,DXP,Red,Short,TRUE,Complete,0.9,-0.2,U,Green,Long,TRUE,Complete,1.9,0.2,UXP,Green,Long,TRUE,Complete,3.7,0.4,
20-May-09,Wednesday,RC,Red,Short,TRUE,Complete,1,-0.2,UX,Green,Neutral,Neutral,Complete,,,UXP,Green,Short,TRUE,Broken,1.9,0.1,
19-Jun-09,Friday,UX,Green,Short,FALSE,Complete,2,-1.4,D,Red,Long,TRUE,Broken,2.2,-0.7,UXP,Red,Short,TRUE,Broken,1.8,-0.4,
24-Jun-09,Wednesday,RC,Green,Short,FALSE,Complete,0.4,-3.2,UX,Red,Long,TRUE,Complete,0.4,-0.3,UXP,Green,Long,FALSE,Broken,0.3,-1.5,
13-Jul-09,Monday,RC,Green,Short,TRUE,Complete,5.6,0.9,DXP,Green,Long,TRUE,Broken,2.1,-1,UXP,Red,Long,TRUE,Complete,2.3,0.3,
15-Jul-09,Wednesday,UXP,Red,Short,FALSE,Complete,1,-2,D,Green,Long,TRUE,Broken,2.1,-0.3,UXP,Green,Long,TRUE,Complete,2.4,0.3,
20-Jul-09,Monday,RC,Green,Long,TRUE,Complete,6.8,0.5,UXP,Red,Long,TRUE,Complete,1.5,0.4,UXP,Red,Short,FALSE,Broken,0.7,-1.8,
30-Jul-09,Thursday,UX,Green,Long,TRUE,Complete,2.3,-1.1,UXP,Red,Long,TRUE,Complete,1,0,UXP,Green,Long,TRUE,Complete,0.2,-1.1,
3-Aug-09,Monday,RC,Red,Long,TRUE,Complete,0.9,-0.3,U,Green,Long,TRUE,Complete,1.7,0,UXP,Green,Long,TRUE,Complete,0.8,-0.6,
7-Aug-09,Friday,RC,Red,Short,TRUE,Complete,1.4,-0.6,D,Red,Short,TRUE,Broken,0.3,-1,UXP,Red,Long,TRUE,Complete,2,0.2,
12-Aug-09,Wednesday,DX,Green,Long,FALSE,Complete,0.3,-1.3,DXP,Red,Long,TRUE,Broken,1,-0.1,UXP,Green,Long,TRUE,Complete,0.4,-0.3,
21-Aug-09,Friday,UXP,Red,Short,TRUE,Broken,4.1,-0.5,RX,Green,Long,TRUE,Complete,1.3,0,UXP,Green,Long,TRUE,Complete,0.3,0,
25-Aug-09,Tuesday,DXP,Green,Long,FALSE,Complete,3.7,-4.5,RX,Green,Long,TRUE,Complete,1.7,0,UXP,Red,Short,TRUE,Complete,0.3,-0.5,
9-Sep-09,Wednesday,RC,Green,Long,FALSE,Complete,0.5,-3.8,DXP,Green,Long,TRUE,Broken,3,0.1,UXP,Green,Long,TRUE,Complete,1,-0.5,
11-Sep-09,Friday,UXP,Red,Long,TRUE,Complete,0.8,-1,U,Green,Long,TRUE,Complete,2.2,-1,UXP,Red,Short,TRUE,Broken,1.1,-0.5,
18-Sep-09,Friday,DXP,Red,Short,TRUE,Complete,2.8,-1.2,DX,Green,Long,TRUE,Broken,1.4,0,UXP,Red,Short,TRUE,Broken,0.3,-1.1,
28-Sep-09,Monday,DXP,Red,Short,TRUE,Complete,1.5,-0.3,RX,Red,Long,TRUE,Complete,0.8,0,UXP,Green,Long,TRUE,Complete,0.5,0,
6-Oct-09,Tuesday,UXP,Red,Long,TRUE,Complete,1.3,-2,UXP,Green,Long,TRUE,Complete,3,-0.4,UXP,Green,Long,TRUE,Complete,0.5,-1.1,
12-Oct-09,Monday,UXP,Red,Neutral,Neutral,Complete,,,RC,Green,Long,TRUE,Complete,5.8,1,UXP,Green,Short,TRUE,Broken,1.6,0.1,
29-Oct-09,Thursday,DXP,Red,Long,TRUE,Complete,2.4,-0.2,UXP,Green,Long,TRUE,Complete,0.3,-1,UXP,Green,Long,TRUE,Complete,1.9,0.3,
5-Nov-09,Thursday,DXP,Red,Short,TRUE,Complete,0.7,-0.5,DX,Red,Long,TRUE,Broken,1.3,0,UXP,Green,Long,TRUE,Complete,1,-0.2,
9-Nov-09,Monday,UXP,Green,Neutral,Neutral,Complete,,,UXP,Green,Long,TRUE,Complete,2.5,0.2,UXP,Green,Long,TRUE,Complete,1.6,0.2,
23-Nov-09,Monday,DXP,Red,Long,TRUE,Complete,0.6,-1,UXP,Green,Long,TRUE,Complete,0.2,-0.4,UXP,Green,Short,TRUE,Complete,0.1,-0.4,
27-Nov-09,Friday,DX,Red,Short,TRUE,Complete,6.5,-1.2,DXP,Green,Long,TRUE,Complete,0.8,-0.3,UXP,Green,Long,TRUE,Complete,0.5,-0.3,
1-Dec-09,Tuesday,UX,Red,Long,TRUE,Complete,0.8,-0.6,UXP,Green,Long,TRUE,Complete,0.3,-0.2,UXP,Green,Long,TRUE,Complete,1.2,-0.3,
4-Dec-09,Friday,DXP,Red,Long,FALSE,Complete,2,-1.7,UXP,Red,Short,FALSE,Complete,0.3,-1.5,UXP,Green,Short,TRUE,Broken,2.3,-0.1,
10-Dec-09,Thursday,UXP,Neutral,Short,TRUE,Complete,4.7,0.2,RX,Green,Long,TRUE,Complete,0.9,-0.2,UXP,Green,Neutral,Neutral,Complete,,,
21-Dec-09,Monday,UXP,Green,Long,TRUE,Complete,4,-1,RX,Green,Long,TRUE,Complete,1.7,0.1,UXP,Green,Long,TRUE,Complete,0.1,-0.6,
24-Dec-09,Thursday,RC,Green,Long,TRUE,Complete,1.6,-0.6,UXP,Neutral,Long,TRUE,Complete,3.5,-2,UXP,Green,Neutral,Neutral,Complete,,,
4-Jan-10,Monday,DXP,Green,Short,TRUE,Complete,1.6,-0.7,UXP,Green,None,None,Complete,0,0,UXP,Green,Long,TRUE,Complete,0.4,0,
18-Jan-10,Monday,DXP,None,Long,TRUE,Broken,2.6,0.2,UXP,Red,Long,TRUE,Complete,0.3,0,UXP,Green,Long,TRUE,Complete,0.5,0.2,
29-Jan-10,Friday,DXP,Red,Long,FALSE,Complete,2.3,-4.2,UXP,Green,Short,FALSE,Complete,0.7,-2,UXP,Green,Short,TRUE,Broken,1.9,-0.2,
1-Feb-10,Monday,DXP,Red,Short,TRUE,Complete,1.5,-1,UX,Green,Long,TRUE,Complete,1.8,-0.6,UXP,Green,Long,TRUE,Complete,0.5,-0.5,
9-Feb-10,Tuesday,DX,Red,Long,TRUE,Broken,1,0,UXP,Red,Long,FALSE,Complete,1.3,-1.7,UXP,Green,Short,FALSE,Broken,1.4,-2.8,
18-Feb-10,Thursday,UX,Red,Short,TRUE,Complete,0.6,-1,DXP,Green,Long,TRUE,Broken,4,0.5,UXP,Green,Long,TRUE,Complete,1.2,0.4,
19-Feb-10,Friday,DX,None,Short,TRUE,Complete,3.2,0.2,RX,Green,Long,TRUE,Complete,0.4,-0.5,UXP,Green,Long,TRUE,Complete,1.5,0.1,
2-Mar-10,Tuesday,UXP,Red,Short,TRUE,Complete,0.7,-1,D,Red,Long,TRUE,Broken,3.4,0,UXP,Red,Long,FALSE,Complete,0.6,-1.5,
3-Mar-10,Wednesday,RC,Red,Short,TRUE,Complete,2,-0.7,RX,Red,Short,FALSE,Complete,0.7,-1.5,UXP,Green,Long,FALSE,Broken,1,-2.2,
4-Mar-10,Thursday,DXP,Red,Short,TRUE,Complete,4.3,0,DXP,Green,Long,TRUE,Broken,1.1,-0.4,UXP,Green,Short,TRUE,Broken,1.3,-1.4,
5-Mar-10,Friday,UXP,Red,Short,FALSE,Complete,1,-2,UX,Green,Long,TRUE,Complete,1.7,0,UXP,Green,Long,TRUE,Complete,0.7,-0.1,
